,content,uid
78,"
WA955852

You have deducted 60,000 miles for round trip upgrades for the following 
Louise Nettelton
John Nettelton
Scott Nettelton
when the upgrades were one way only.

Please add back 30,000 miles.",3
79,"
What's his problem?
--------------------------
Sent from my BlackBerry Wireless Handheld",3
80,"
We are off to the UK in a couple of days so we'll come and see you when you get back.
--------------------------
Sent from my BlackBerry Wireless Handheld",3
81,"
Ouch
--------------------------
Sent from my BlackBerry Wireless Handheld",3
82,"
BP just hired someone - can they do that?

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
83,"
Need all those docs printing today.

Also can you please check on why I have not being reimbursed by Continental for the flights at Christmas.

Also - expenses - what is the situation.

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
84,"
I haven't asked Hunter - let's discuss in the morning.

If motley is in we are out of money.

I think you need to pay up for Foster- the lone marketer
--------------------------
Sent from my BlackBerry Wireless Handheld",3
85,"
www.ubsenergy.com isn't working

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
86,"
They need power contracts at start - no need for a power marketing licence in ERCOT

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
87,"
(1) 281 292 1469
--------------------------
Sent from my BlackBerry Wireless Handheld",3
88,"
stop by my office.

We want you in the new company.   We have really been trying to get you happy.
",3
89,"
Ok by me.  

--------------------------
Sent from my BlackBerry Wireless Handheld",3
90,"
I saw an offer letter to teresa staab so if we didn't give it to her its on the reserve list somewhere.

David - did it go out?  If so whitt is done
--------------------------
Sent from my BlackBerry Wireless Handheld",3
91,"
Tried to call but couldn't reach you - I think we do need to discuss contracts for both of them and find the money for them.  
I am assuming from this that you are in - which is great news.

I will forward to Oxley to make him aware that there is something coming.
--------------------------
Sent from my BlackBerry Wireless Handheld",3
92,"
Did you see Laura's message.  It reads like she is in.

Currently at the drug test place there are lots of ene people on the list
--------------------------
Sent from my BlackBerry Wireless Handheld",3
93,"
Well that's ok if we don't - I have no idea what Stockman's view is and heis back tomorrow.  Its easier to control money if we have the conversations.

Currently at the drug test - there is a long list of people from ene who have been here today.
--------------------------
Sent from my BlackBerry Wireless Handheld",3
94,"
You might want to ring Port - he wants the same numbers as Bill Bradford - so double what he has now.
There is a lot of disclosure around and so he thinks after he had bad treatment in the bonusses - the same is happening now.

His number is 281 292 1469.

",3
95,"
What's your phone number?
--------------------------
Sent from my BlackBerry Wireless Handheld",3
96,"
Everything has been somewhat confusing recently and I made a hasty decision to put you reporting through Legal (decision prompted by the community relations comment) - there will a dotted line into the desks.

I hope you are happy with this if not we can unwind but following many conversastions with them over the last few weeks - it really has been Lou Eber dealing with all the reg issues.  

I really believe that putting Reg in the legal area is the best choice to ensure your group doesn't fall down any cracks as it doesn't have a direct equivalent in  UBS.

Did you get your contract?

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
97,"
I agreed terms with greg can you get my contract ready for me to sign tomorrow at 2pm.

Thanks

Get then to ring greg if nec - I really want to be able to tell people I've signed
--------------------------
Sent from my BlackBerry Wireless Handheld",3
98,"
Please email me the ruling when you have it.

Thanks

Have a good week-end",3
99,"

We plan to have a conference call at 2pm Sunday to discuss progress.  We want to reallocate dollars which have been returned to the pool and ensure we keep the process moving and any contracts redone by the UBS team in preparation for Monday.  David is going to send an email with contact numbers etc for questions people may have with regard to the contracts (apart from the numbers and promotions) as all those questions need to be sent to HR.

Please make sure you contact all of your guys and have an idea of where they are at.

Tammie will contact you all with the dial in number.

The meeting will be in John's office.

Thanks

Louise",3
100,"
but we do have the 'w'.

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
101,"
Long and boring story - at about 12 we got those admins but their were no numbers in them - zeros.  DAVID AND I sent them back - it doesn't change the numbers.  
--------------------------
Sent from my BlackBerry Wireless Handheld",3
102,"
Jim

Please confirm it is ok for Vince to release source code to Jay Webb (Enron).

Thanks

Louise",3
103,"
    .

 ",3
104,"
Steffes		50/50
Nicolay			25/25

Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
105,"
No arrangements - he just hasn't had a good year.  On a comparative basis I can't justify more.
--------------------------
Sent from my BlackBerry Wireless Handheld",3
106,"

Congratulations!  Have a good sleep.",3
107,"
We are clearly close to completing the new numbers - could you work with Jeanie and Amy to put a new plan together.

Do we have any corporate allocation number from UBS?

Thanks",3
108,"


Kerri Eckardt kerri@rentskis.com <mailto:kerri@rentskis.com>
Vail Sports
472 E. Lionshead Circle
Vail Colorado 81657
Phone(1) : 970.476.9457 x.263
Fax : 970.476.9427


Louise Kitchen
Chief Operating Officer
Enron Americas
Tel:  713 853 3488
Fax: 713 646 2308",3
109,"
Tammie - get each of these people over to the Houstonian to meeting with UBS - Mike Hutchins and Ken in the Lacewood Room, Houstonian.

   
Meetings with Lonestar at the Houstonian						
						
						
						
11:30	Presto	Kevin				
12:00	Shively	Hunter				
12:30	Grigsby	Mike 	and 	Allen	Phillip	
1:00	Benson 	Rob 	and 	Davis	Dana	
1:30	Tycholiz 	Barry	and 	Vickers	Frank	
2:00	Luce	Laura	and 	Lagrasta	Frank	
2:30	Calger	Chris				
3:00	Belden	Tim				
3:30	Swerzbin	Mike 	and 	Motley	Matt	
4:00	Milnthorp	Rob				
4:30	Zufferli	John	and 	Sturm	Fletch	
5:00	Kitchen	Louise				
						",3
110,"
Sorry I'm losing it.  We are going to hedge / manage our own interest rate risk so we will need infinity so can you please make sure its (infinity addons) isin the doc.  And also can you start planning to have infinity up and running on day one.

Thanks
--------------------------
Sent from my BlackBerry Wireless Handheld",3
111,"
We will be managing our rates we need to plan on a software.  I'll find someone to do it.
--------------------------
Sent from my BlackBerry Wireless Handheld",3
112,"
In a meeting with your guys now.  See you tomorrow.

Louise
--------------------------
Sent from my BlackBerry Wireless Handheld",3
113,"
So far we have spent today relooking at our numbers for the whole business.  Technology is looking about the same as before (possibly 10 -  15 less in Jay's area).  I think it would be a good idea for you to come down and have dinner with either myself or myself, Jenny and Jay together tomorrow.  Hutch is coming down tomorrow night.

Regards

Louise 
",3
114,"
Colette,

Could you possibly let me know if we need a tax group here.

Thanks

Louise ",3
115,"
Still planning it - it might be just worth joining by phone to check the state of play
--------------------------
Sent from my BlackBerry Wireless Handheld",3
116,"
Nightmare greg not back yet either so we still don't knoe real numbers
--------------------------
Sent from my BlackBerry Wireless Handheld",3
117,"

If we have twins - doesn't it matter that we make more money for American Pie than we do with Hans - due to bigger group of people.  Therefore percentages need adjusting.  Or are we done?",3
118,"
This amused me this morning!

Once upon a time there was a shepherd looking after his sheep on the edge of a
deserted road. Suddenly a brand new Porsche screeches to a halt. The driver, a
man dressed in an Armani suit, Cerutti shoes, Ray-Ban sunglasses, TAG-Heuer
wrist-watch, and a Pierre Cardin tie gets out and asks the shepherd, ""If I can
tell you how many sheep you have, will you give me one of them?""

The shepherd looks at the young man, then looks at the large flock of grazing
sheep and replies, ""Okay.""

The young man parks the car, connects his laptop to the mobile-fax, enters a
NASA Webster, scans the ground using his GPS, opens a database and 60 Excel
tables filled with logarithms and pivot tables, then prints out a 150-page
report on his high-tech mini-printer. He turns to the shepherd and says,

""You have exactly 1,586 sheep here.""

The shepherd answers,

""That's correct, you can have your sheep.""

The young man takes an animal and puts it in the back of his Porsche. The
shepherd looks at him and asks,

""If I guess your profession, will you return my animal to me?"" The young man
answers, ""Yes, why not?""

The shepherd says, ""You are an IT consultant.""

""How did you know?"" asks the young man.

""Very simple,"" answers the shepherd.

""First, you came here without being called. Second, you charged me a fee to tell
me something I already knew, and third, you don't understand anything about my
friggin' business. Now can I have my dog back?""",3
